nome_coluna,chave,valor
bairros_fortaleza,2,ALAG NOVO
bairros_fortaleza,1,ALAGADICO
bairros_fortaleza,3,ALDEOTA
bairros_fortaleza,4,ALTO ALEGRE
bairros_fortaleza,5,ALTO BALANC
bairros_fortaleza,6,ALVARO WEYN
bairros_fortaleza,7,AMADEU FURT
bairros_fortaleza,8,ANT BEZERRA
bairros_fortaleza,9,ANT DIOGO
bairros_fortaleza,10,BARRA CEARA
bairros_fortaleza,11,BELA VISTA
bairros_fortaleza,12,BENFICA
bairros_fortaleza,13,BOM FUTURO
bairros_fortaleza,14,BOM JARDIM
bairros_fortaleza,15,BONSUCESSO
bairros_fortaleza,24,C ESPERANCA
bairros_fortaleza,16,CACHOEIRINH
bairros_fortaleza,17,CAJAZEIRAS
bairros_fortaleza,18,CAMBEBA
bairros_fortaleza,19,CASTELAO
bairros_fortaleza,20,CENTRO
bairros_fortaleza,21,CIDADE FUNC
bairros_fortaleza,22,COCO
bairros_fortaleza,23,CONJ CEARA
bairros_fortaleza,25,CR REDENTOR
bairros_fortaleza,9997,Código não encontrado nos dicionários oficiais.
bairros_fortaleza,999997,Código não encontrado nos dicionários oficiais.
bairros_fortaleza,26,DAMAS
bairros_fortaleza,27,DEMOC ROCHA
bairros_fortaleza,28,DIAS MACEDO
bairros_fortaleza,29,DION TORRES
bairros_fortaleza,30,ED QUEIROZ
bairros_fortaleza,31,FARIAS BRIT
bairros_fortaleza,32,FATIMA
bairros_fortaleza,0,FORA DO CE
bairros_fortaleza,33,GENIBAU
bairros_fortaleza,34,GR PORTUGAL
bairros_fortaleza,35,HENR JORGE
bairros_fortaleza,-1,IGNORADO
bairros_fortaleza,36,ITAPERI
bairros_fortaleza,39,J AMERICA
bairros_fortaleza,42,J BONIFACIO
bairros_fortaleza,37,JACARECANGA
bairros_fortaleza,38,JANGURUSSU
bairros_fortaleza,40,JOAQ TAVORA
bairros_fortaleza,41,JOQUEI CLUB
bairros_fortaleza,43,LAG REDONDA
bairros_fortaleza,49,M CASTELO
bairros_fortaleza,44,MAN SATIRO
bairros_fortaleza,45,MARAPONGA
bairros_fortaleza,46,MEIRELES
bairros_fortaleza,47,MESSEJANA
bairros_fortaleza,48,MONDUBIM
bairros_fortaleza,50,MONTESE
bairros_fortaleza,51,MOURA BRASI
bairros_fortaleza,52,MUCURIPE
bairros_fortaleza,99,OUTROS CE
bairros_fortaleza,55,P PR VARGAS
bairros_fortaleza,56,P SAO JOSE
bairros_fortaleza,53,PAPICU
bairros_fortaleza,54,PARANGABA
bairros_fortaleza,57,PARQUELANDI
bairros_fortaleza,58,PASSARE
bairros_fortaleza,61,PF J WALTER
bairros_fortaleza,59,PICI
bairros_fortaleza,60,PR IRACEMA
bairros_fortaleza,62,PRES T NEVE
bairros_fortaleza,63,ROD TEOFILO
bairros_fortaleza,64,SERRINHA
bairros_fortaleza,65,TAUAPE
bairros_fortaleza,66,VARJOTA
bairros_fortaleza,67,VICEN PINZO
bairros_fortaleza,68,VILA ELLERY
bairros_fortaleza,69,VILA PERI
bairros_fortaleza,70,VILA UNIAO
bairros_fortaleza,71,VILA VELHA
bairros_rj,10,A COSMOS
bairros_rj,20,A SANTA
bairros_rj,30,ABOLICAO
bairros_rj,40,ACARI
bairros_rj,50,ANCHIETA
bairros_rj,60,ANDARAI
bairros_rj,70,ANIL
bairros_rj,80,AT B VISTA
bairros_rj,90,B FILHO
bairros_rj,100,B GUANABARA
bairros_rj,110,B GUARATIBA
bairros_rj,120,B PINA
bairros_rj,130,B RIBEIRO
bairros_rj,140,B TIJUCA
bairros_rj,150,BANCARIOS
bairros_rj,160,BANGU
bairros_rj,170,BENFICA
bairros_rj,180,BONSUCESSO
bairros_rj,190,BOTAFOGO
bairros_rj,200,C BARROS
bairros_rj,210,C DEUS
bairros_rj,220,C FALSO
bairros_rj,230,C NETO
bairros_rj,240,C NOVA
bairros_rj,250,C UNIVERSIT
bairros_rj,260,C VELHO
bairros_rj,270,CACHAMBI
bairros_rj,280,CACHAMORRA
bairros_rj,290,CACUIA
bairros_rj,300,CAJU
bairros_rj,310,CAMORIM
bairros_rj,320,CAMPINHO
bairros_rj,330,CASCADURA
bairros_rj,340,CATETE
bairros_rj,350,CATUMBI
bairros_rj,360,CAVALCANTI
bairros_rj,370,CENTRO
bairros_rj,380,COCOTA
bairros_rj,390,COLEGIO
bairros_rj,400,COPACABANA
bairros_rj,410,CORDOVIL
bairros_rj,420,COSMOS
bairros_rj,430,CPO AFONSOS
bairros_rj,440,CPO GRANDE
bairros_rj,450,CURICICA
bairros_rj,9997,Código não encontrado nos dicionários oficiais.
bairros_rj,999997,Código não encontrado nos dicionários oficiais.
bairros_rj,460,D CASTILHO
bairros_rj,470,DENDE
bairros_rj,480,DEODORO
bairros_rj,490,DUMAS
bairros_rj,500,E DENTRO
bairros_rj,510,E LEAL
bairros_rj,520,E NOVO
bairros_rj,530,E RAINHA
bairros_rj,540,ENCANTADO
bairros_rj,550,ESTACIO
bairros_rj,560,FLAMENGO
bairros_rj,0,FORA DO RIO
bairros_rj,580,FREG ILHA
bairros_rj,590,FREG JACARE
bairros_rj,570,FREGUESIA
bairros_rj,600,G AZUL
bairros_rj,610,GALEAO
bairros_rj,620,GAMBOA
bairros_rj,630,GAVEA
bairros_rj,640,GLORIA
bairros_rj,650,GRAJAU
bairros_rj,660,GRUMARI
bairros_rj,670,GUADALUPE
bairros_rj,680,GUARABU
bairros_rj,690,GUARATIBA
bairros_rj,700,H GURGEL
bairros_rj,710,HIGIENOPOLI
bairros_rj,720,HUMAITA
bairros_rj,-1,IGNORADO
bairros_rj,730,INHAUMA
bairros_rj,740,INHOAIBA
bairros_rj,750,IPANEMA
bairros_rj,760,IRAJA
bairros_rj,770,ITACOLOMI
bairros_rj,780,ITANHANGA
bairros_rj,790,IZADORA
bairros_rj,800,JACARE
bairros_rj,810,JACAREPAGUA
bairros_rj,820,JD AMERICA
bairros_rj,830,JD BOTANICO
bairros_rj,840,JD CARIOCA
bairros_rj,850,JD GUANABAR
bairros_rj,870,JD SULACAP
bairros_rj,880,JOA
bairros_rj,890,L VASCONCEL
bairros_rj,900,LAGOA
bairros_rj,910,LARANJEIRAS
bairros_rj,920,LEBLON
bairros_rj,930,LEME
bairros_rj,940,LOT MADEAN
bairros_rj,950,LOT S BENED
bairros_rj,960,M BASTOS
bairros_rj,970,M GRACA
bairros_rj,980,M HERMES
bairros_rj,990,MADUREIRA
bairros_rj,1000,MANGUEIRA
bairros_rj,1010,MANGUINHOS
bairros_rj,1020,MARACANA
bairros_rj,1030,MARE
bairros_rj,1040,MEIER
bairros_rj,1050,MONERO
bairros_rj,1060,N S GRACAS
bairros_rj,1070,O CRUZ
bairros_rj,1080,OITICICA II
bairros_rj,1090,OLARIA
bairros_rj,9999,OUTROS RIO
bairros_rj,1100,P CIRCULAR
bairros_rj,1110,P GUARATIBA
bairros_rj,1120,P MIGUEL
bairros_rj,1130,P N CIDADE
bairros_rj,1140,PACIENCIA
bairros_rj,1150,PAQUETA
bairros_rj,1160,PAVUNA
bairros_rj,1170,PC BANDEIRA
bairros_rj,1180,PC SECA
bairros_rj,1190,PDA LUCAS
bairros_rj,1200,PECHINCHA
bairros_rj,1210,PENHA
bairros_rj,1220,PIEDADE
bairros_rj,1230,PILARES
bairros_rj,1240,PITANGUEIRA
bairros_rj,1250,PORTUGUESA
bairros_rj,1260,PR BANDEIRA
bairros_rj,1270,PRQ ANCHIET
bairros_rj,1280,Q BOCAIUVA
bairros_rj,1290,R ALBUQUERQ
bairros_rj,1300,R COMPRIDO
bairros_rj,1310,R MIRANDA
bairros_rj,1320,R PRATA
bairros_rj,1330,RAMOS
bairros_rj,1340,RCR BANDEIR
bairros_rj,1350,REALENGO
bairros_rj,1360,RIACHUELO
bairros_rj,1370,RIBEIRA
bairros_rj,1380,ROCHA
bairros_rj,1390,ROCINHA
bairros_rj,1400,S CAMARA
bairros_rj,1410,S CONRADO
bairros_rj,1420,S CRISTO
bairros_rj,1430,S CRISTOVAO
bairros_rj,1440,S CRUZ
bairros_rj,1450,S F XAVIER
bairros_rj,1470,S TERESA
bairros_rj,1480,S VASCONCEL
bairros_rj,1490,SAMPAIO
bairros_rj,1500,SANTISSIMO
bairros_rj,1510,SAUDE
bairros_rj,1520,SEPETIBA
bairros_rj,1530,T COELHO
bairros_rj,1540,T SANTOS
bairros_rj,1550,TANQUE
bairros_rj,1560,TAQUARA
bairros_rj,1570,TAUA
bairros_rj,1580,TIJUCA
bairros_rj,1590,TUBIACANGA
bairros_rj,1600,TURIACU
bairros_rj,1610,URCA
bairros_rj,1620,V ALEGRE
bairros_rj,1630,V CARVALHO
bairros_rj,1640,V GERAL
bairros_rj,1650,V GRANDE
bairros_rj,1660,V LOBO
bairros_rj,1670,V PEQUENA
bairros_rj,1680,VIDIGAL
bairros_rj,1690,VL ISABEL
bairros_rj,1710,VL KOSMOS
bairros_rj,1720,VL MILITAR
bairros_rj,1730,VL PENHA
bairros_rj,1740,VL VALQUEIR
bairros_rj,1750,ZUMBI
bairros_sp,7,Aclimacao
bairros_sp,2,Agua Branca
bairros_sp,3,Agua Fria
bairros_sp,4,Agua Funda
bairros_sp,5,Agua Rasa
bairros_sp,11,Alto da Lapa
bairros_sp,12,Alto da Mooca
bairros_sp,15,Alto da Riviera
bairros_sp,14,Alto de Pinheiros
bairros_sp,13,Alto do Pari
bairros_sp,6,Altos de Vila Prudente
bairros_sp,8,Americanopolis
bairros_sp,9,Anhanguera
bairros_sp,10,Aricanduva
bairros_sp,1,Artur Alvim
bairros_sp,16,Avenida Aguas Espraiadas
bairros_sp,23,Balneário Dom Carlos
bairros_sp,24,Balneário Mar Paulista
bairros_sp,25,Balneário São Francisco
bairros_sp,26,Balneário São Jose
bairros_sp,27,Baronesa
bairros_sp,19,Barra Funda
bairros_sp,28,Barragem
bairros_sp,18,Barro Branco
bairros_sp,17,Bela Alianca
bairros_sp,22,Bela Vista
bairros_sp,29,Belem
bairros_sp,30,Belenzinho
bairros_sp,31,Boacava
bairros_sp,21,Bom Retiro
bairros_sp,32,Borore
bairros_sp,33,Bortolandia
bairros_sp,37,Bosque da Saude
bairros_sp,35,Brasilandia
bairros_sp,20,Brooklin Novo
bairros_sp,36,Brooklin Paulista
bairros_sp,34,Brás
bairros_sp,38,Burgo Paulista
bairros_sp,39,Butanta
bairros_sp,89,Cachoeirinha
bairros_sp,90,Cambuci
bairros_sp,91,Campininha
bairros_sp,203,Campo Belo
bairros_sp,204,Campo Grande
bairros_sp,205,Campo Limpo
bairros_sp,53,Campos Eliseos
bairros_sp,92,Cangaiba
bairros_sp,93,Caninde
bairros_sp,94,Cantareira
bairros_sp,76,Capao Redondo
bairros_sp,54,Capao da Embira
bairros_sp,82,Capela do Socorro
bairros_sp,95,Carandiru
bairros_sp,96,Carrao
bairros_sp,57,Casa Grande
bairros_sp,88,Casa Verde
bairros_sp,84,Casa Verde Alta
bairros_sp,85,Casa Verde Baixa
bairros_sp,86,Casa Verde Media
bairros_sp,97,Catumbi
bairros_sp,98,Caxingui
bairros_sp,99,Centro
bairros_sp,47,Cerqueira Cesar
bairros_sp,147,Chapada
bairros_sp,67,Chora Menino
bairros_sp,101,Chácara Bandeirantes
bairros_sp,102,Chácara Belenzinho
bairros_sp,103,Chácara Bosque do Sul
bairros_sp,105,Chácara California
bairros_sp,106,Chácara Cocaia
bairros_sp,104,Chácara Cruzeiro do Sul
bairros_sp,108,Chácara Dona Olivia
bairros_sp,111,Chácara Figueira Grande
bairros_sp,112,Chácara Flora
bairros_sp,113,Chácara Florida
bairros_sp,114,Chácara Gaivota
bairros_sp,115,Chácara Inglesa
bairros_sp,116,Chácara Itaim
bairros_sp,117,Chácara Japonesa
bairros_sp,118,Chácara Jaragua
bairros_sp,120,Chácara Mafalda
bairros_sp,119,Chácara Maria Trindade
bairros_sp,121,Chácara Meyer
bairros_sp,123,Chácara Monte Alegre
bairros_sp,124,Chácara Monte Sol
bairros_sp,122,Chácara Morro Alto
bairros_sp,127,Chácara Nani
bairros_sp,125,Chácara Nossa Senhora Aparecida
bairros_sp,126,Chácara Nossa Senhora do Bom Cons
bairros_sp,130,Chácara Paiva
bairros_sp,132,Chácara Pirajussara
bairros_sp,128,Chácara Pouso Alegre
bairros_sp,136,Chácara Santa Etelvina
bairros_sp,140,Chácara Santa Maria
bairros_sp,142,Chácara Santana
bairros_sp,133,Chácara Santo Amaro
bairros_sp,134,Chácara Santo Antonio
bairros_sp,137,Chácara Santo Hubertus
bairros_sp,100,Chácara Seis de Outubro
bairros_sp,135,Chácara Sonho Azul
bairros_sp,138,Chácara São Joao
bairros_sp,139,Chácara São Luis
bairros_sp,141,Chácara São Silvestre
bairros_sp,144,Chácara Tatuape
bairros_sp,143,Chácara Tres Meninas
bairros_sp,145,Chácara Vista Alegre
bairros_sp,146,Chácara Vovo
bairros_sp,110,Chácara da Enseada
bairros_sp,107,Chácara das Corujas
bairros_sp,129,Chácara das Paineiras
bairros_sp,131,Chácara das Palmeiras
bairros_sp,109,Chácara do Encosto
bairros_sp,41,Cidade Ademar
bairros_sp,40,Cidade Antonio Estevao de Carvalh
bairros_sp,43,Cidade Auxiliadora
bairros_sp,46,Cidade Centenario
bairros_sp,48,Cidade Continental
bairros_sp,50,Cidade D'abril
bairros_sp,51,Cidade Domitila
bairros_sp,52,Cidade Dutra
bairros_sp,56,Cidade Fim de Semana
bairros_sp,58,Cidade Ipava
bairros_sp,59,Cidade Jardim
bairros_sp,60,Cidade Julia
bairros_sp,61,Cidade Kemel
bairros_sp,62,Cidade Leonor
bairros_sp,63,Cidade Lider
bairros_sp,64,Cidade Mae do Ceu
bairros_sp,68,Cidade Moncoes
bairros_sp,65,Cidade Munhoz Junior
bairros_sp,73,Cidade Nautica
bairros_sp,70,Cidade Nitro Operaria
bairros_sp,71,Cidade Nitro Quimica
bairros_sp,69,Cidade Nova Heliopolis
bairros_sp,72,Cidade Nova São Miguel
bairros_sp,74,Cidade Patriarca
bairros_sp,75,Cidade Popular
bairros_sp,81,Cidade Satelite
bairros_sp,80,Cidade Satelite Santa Barbara
bairros_sp,77,Cidade São Francisco
bairros_sp,78,Cidade São Mateus
bairros_sp,79,Cidade São Miguel
bairros_sp,83,Cidade Tiradentes
bairros_sp,87,Cidade Vargas
bairros_sp,44,Cidade dos Bandeirantes
bairros_sp,66,Cipo do Meio
bairros_sp,42,City America
bairros_sp,45,Clube Campestre de São Paulo
bairros_sp,49,Clube de Campo Kibom
bairros_sp,55,Clube dos Funcionarios Publicos C
bairros_sp,200,Colonia
bairros_sp,150,Conjunto Habitacional Aguia de Ha
bairros_sp,155,Conjunto Habitacional Barreira Gr
bairros_sp,152,Conjunto Habitacional Barro Branc
bairros_sp,151,Conjunto Habitacional Barro Branc
bairros_sp,154,Conjunto Habitacional Brigadeiro
bairros_sp,153,Conjunto Habitacional Brigadeiro
bairros_sp,156,Conjunto Habitacional Castro Alve
bairros_sp,158,Conjunto Habitacional Inacio Mont
bairros_sp,157,Conjunto Habitacional Instituto A
bairros_sp,162,Conjunto Habitacional Jardim Sant
bairros_sp,163,Conjunto Habitacional Jardim São
bairros_sp,161,Conjunto Habitacional Jardim São
bairros_sp,160,Conjunto Habitacional Jova Rural
bairros_sp,159,Conjunto Habitacional Juscelino K
bairros_sp,164,Conjunto Habitacional Marechal Ma
bairros_sp,165,Conjunto Habitacional Padre Jose
bairros_sp,167,Conjunto Habitacional Padre Manoe
bairros_sp,166,Conjunto Habitacional Padre Manoe
bairros_sp,168,Conjunto Habitacional Pirajussara
bairros_sp,169,Conjunto Habitacional Recanto dos
bairros_sp,170,Conjunto Habitacional Santa Etelv
bairros_sp,171,Conjunto Habitacional Santa Etelv
bairros_sp,172,Conjunto Habitacional Santa Etelv
bairros_sp,173,Conjunto Habitacional Sítio Carag
bairros_sp,174,Conjunto Habitacional Sítio Conce
bairros_sp,175,Conjunto Habitacional Teotonio Vi
bairros_sp,176,Conjunto Habitacional Vila Nova C
bairros_sp,149,Conjunto Habitacional a e Carvalh
bairros_sp,177,Conjunto Promorar Estrada da Para
bairros_sp,179,Conjunto Promorar Raposo Tavares
bairros_sp,178,Conjunto Promorar Rio Claro
bairros_sp,181,Conjunto Promorar Sapopemba
bairros_sp,180,Conjunto Promorar São Luis
bairros_sp,182,Conjunto Promorar Vila Maria III
bairros_sp,183,Conjunto Residencial Alpes do Jar
bairros_sp,184,Conjunto Residencial Bandeirantes
bairros_sp,185,Conjunto Residencial Butanta
bairros_sp,186,Conjunto Residencial Elisio Teixe
bairros_sp,187,Conjunto Residencial Ingai
bairros_sp,189,Conjunto Residencial Jardim Canaa
bairros_sp,188,Conjunto Residencial Jose Bonifac
bairros_sp,190,Conjunto Residencial Morumbi
bairros_sp,191,Conjunto Residencial Novo Pacaemb
bairros_sp,193,Conjunto Residencial Paraiso
bairros_sp,194,Conjunto Residencial Pinheirinho
bairros_sp,192,Conjunto Residencial Prestes Maia
bairros_sp,197,Conjunto Residencial Salvador Tol
bairros_sp,195,Conjunto Residencial Santa Maria
bairros_sp,196,Conjunto Residencial Santa Terezi
bairros_sp,198,Conjunto Residencial Sítio Orator
bairros_sp,199,Conjunto Residencial Vista Verde
bairros_sp,148,Conjunto dos Bancarios
bairros_sp,201,Consolacao
bairros_sp,202,Copacabana
bairros_sp,206,Cupece
bairros_sp,207,Cursino
bairros_sp,999997,Código não encontrado nos dicionários oficiais.
bairros_sp,9997,Código não encontrado nos dicionários oficiais.
bairros_sp,215,Educandario
bairros_sp,216,Eldorado
bairros_sp,212,Embu Mirim
bairros_sp,217,Embura
bairros_sp,208,Engenheiro Goulart
bairros_sp,210,Engenheiro Marsilac
bairros_sp,214,Engenheiro Trindade
bairros_sp,211,Ermelino Matarazzo
bairros_sp,209,Estancia Jaragua
bairros_sp,218,Estancia Mirim
bairros_sp,213,Estancia Tangara
bairros_sp,219,Favela Vila Nova Jaguare
bairros_sp,220,Fazenda Aricanduva
bairros_sp,221,Fazenda Itaim
bairros_sp,222,Fazenda Juta
bairros_sp,223,Fazenda Morumbi
bairros_sp,224,Ferreira
bairros_sp,0,Fora do Estado de São Paulo
bairros_sp,225,Freguesia do o
bairros_sp,226,Furnas
bairros_sp,227,Gleba do Pessego
bairros_sp,230,Grajau
bairros_sp,228,Granja Julieta
bairros_sp,229,Granja Nossa Senhora Aparecida
bairros_sp,231,Guacuri
bairros_sp,232,Guaianazes
bairros_sp,233,Guaiauna
bairros_sp,234,Guapira
bairros_sp,235,Guarapiranga
bairros_sp,236,Guavirutuba
bairros_sp,238,Higienopolis
bairros_sp,239,Horto
bairros_sp,237,Horto Florestal
bairros_sp,243,Ibirapuera
bairros_sp,-1,Ignorado
bairros_sp,244,Iguatemi
bairros_sp,245,Imirim
bairros_sp,246,Indianopolis
bairros_sp,242,Instituto de Previdencia
bairros_sp,247,Interlagos
bairros_sp,248,Ipiranga
bairros_sp,249,Itaberaba
bairros_sp,250,Itaim
bairros_sp,240,Itaim Bibi
bairros_sp,241,Itaim Paulista
bairros_sp,251,Itaquera
bairros_sp,252,Itupu
bairros_sp,254,Jabaquara
bairros_sp,255,Jacana
bairros_sp,256,Jaguare
bairros_sp,257,Jaragua
bairros_sp,269,Jardim Adelaide
bairros_sp,270,Jardim Adelfiore
bairros_sp,271,Jardim Adelia
bairros_sp,260,Jardim Adhemar de Barros
bairros_sp,272,Jardim Adutora
bairros_sp,273,Jardim Aeroporto
bairros_sp,274,Jardim Aida
bairros_sp,275,Jardim Aimore
bairros_sp,276,Jardim Aladim
bairros_sp,278,Jardim Albano
bairros_sp,279,Jardim Alfredo
bairros_sp,280,Jardim Almanara
bairros_sp,266,Jardim Almeida Prado
bairros_sp,281,Jardim Alpino
bairros_sp,282,Jardim Alteza
bairros_sp,309,Jardim Alto Alegre
bairros_sp,310,Jardim Alto Pedroso
bairros_sp,311,Jardim Alto do Rio Bonito
bairros_sp,284,Jardim Alva
bairros_sp,285,Jardim Alvarenga
bairros_sp,286,Jardim Alvina
bairros_sp,287,Jardim Alviverde
bairros_sp,288,Jardim Alvorada
bairros_sp,289,Jardim Alzira
bairros_sp,290,Jardim Amalia
bairros_sp,291,Jardim Amaralina
bairros_sp,292,Jardim America
bairros_sp,265,Jardim America da Penha
bairros_sp,293,Jardim Ampliacao
bairros_sp,263,Jardim Ana Lucia
bairros_sp,264,Jardim Ana Maria
bairros_sp,267,Jardim Ana Rosa
bairros_sp,261,Jardim Analia Franco
bairros_sp,294,Jardim Anchieta
bairros_sp,295,Jardim Andarai
bairros_sp,296,Jardim Angela
bairros_sp,297,Jardim Angelina
bairros_sp,298,Jardim Anhanguera
bairros_sp,299,Jardim Antartica
bairros_sp,300,Jardim Aparecida
bairros_sp,301,Jardim Apura
bairros_sp,302,Jardim Aracati
bairros_sp,303,Jardim Arco-Iris
bairros_sp,304,Jardim Aricanduva
bairros_sp,305,Jardim Arize
bairros_sp,306,Jardim Arizona
bairros_sp,307,Jardim Arpoador
bairros_sp,259,Jardim Artur Alvim
bairros_sp,308,Jardim Assuncao
bairros_sp,262,Jardim Ataliba Leonel
bairros_sp,312,Jardim Atibaia
bairros_sp,313,Jardim Atlantico
bairros_sp,314,Jardim Augusta
bairros_sp,315,Jardim Augusto
bairros_sp,316,Jardim Aurelia
bairros_sp,317,Jardim Aurelio
bairros_sp,318,Jardim Aurora
bairros_sp,319,Jardim Avelino
bairros_sp,320,Jardim Avenida
bairros_sp,327,Jardim Bandeirante
bairros_sp,329,Jardim Bandeirantes
bairros_sp,330,Jardim Barros
bairros_sp,331,Jardim Bartira
bairros_sp,332,Jardim Batalha
bairros_sp,333,Jardim Beatriz
bairros_sp,334,Jardim Bela Vista
bairros_sp,335,Jardim Belaura
bairros_sp,336,Jardim Belcito
bairros_sp,337,Jardim Belem
bairros_sp,338,Jardim Belgica
bairros_sp,339,Jardim Benfica
bairros_sp,340,Jardim Bibi
bairros_sp,341,Jardim Bichinhos
bairros_sp,322,Jardim Boa Esperanca
bairros_sp,326,Jardim Boa Sorte
bairros_sp,342,Jardim Boa Vista
bairros_sp,321,Jardim Bom Clima
bairros_sp,324,Jardim Bom Pastor
bairros_sp,325,Jardim Bom Refugio
bairros_sp,343,Jardim Bonfiglioli
bairros_sp,344,Jardim Bonito
bairros_sp,323,Jardim Borba Gato
bairros_sp,350,Jardim Bosque do Sol
bairros_sp,345,Jardim Botucatu
bairros_sp,346,Jardim Brasil
bairros_sp,347,Jardim Brasilia
bairros_sp,348,Jardim Britania
bairros_sp,349,Jardim Bronzato
bairros_sp,351,Jardim Buriti
bairros_sp,360,Jardim Cabore
bairros_sp,361,Jardim Cabucu
bairros_sp,362,Jardim Cachoeira
bairros_sp,363,Jardim Caguassu
bairros_sp,364,Jardim Camara
bairros_sp,365,Jardim Camargo
bairros_sp,366,Jardim Cambara
bairros_sp,369,Jardim Campinas
bairros_sp,418,Jardim Campo Grande
bairros_sp,419,Jardim Campo Limpo
bairros_sp,417,Jardim Campo dos Ferreiros
bairros_sp,371,Jardim Campos
bairros_sp,358,Jardim Capao Redondo
bairros_sp,372,Jardim Capela
bairros_sp,373,Jardim Capelinha
bairros_sp,374,Jardim Caravelas
bairros_sp,375,Jardim Carlu
bairros_sp,377,Jardim Carolina
bairros_sp,378,Jardim Carombe
bairros_sp,353,Jardim Casa Grande
bairros_sp,356,Jardim Casa Pintada
bairros_sp,379,Jardim Casablanca
bairros_sp,380,Jardim Castelo
bairros_sp,382,Jardim Catanduva
bairros_sp,383,Jardim Catarina
bairros_sp,384,Jardim Cecy I
bairros_sp,385,Jardim Cecy II (Cod Bai - 01899)
bairros_sp,355,Jardim Cedro do Libano
bairros_sp,386,Jardim Celeste
bairros_sp,387,Jardim Celia
bairros_sp,388,Jardim Centenario
bairros_sp,389,Jardim Central
bairros_sp,352,Jardim Cercado da Estrada
bairros_sp,391,Jardim Chester
bairros_sp,392,Jardim Cibele
bairros_sp,357,Jardim Cidade Pirituba
bairros_sp,393,Jardim Cidalia
bairros_sp,394,Jardim Cimobil
bairros_sp,354,Jardim Cinco de Julho
bairros_sp,359,Jardim Clara Regina
bairros_sp,395,Jardim Clarice
bairros_sp,396,Jardim Claudia
bairros_sp,397,Jardim Cleide
bairros_sp,398,Jardim Clelia
bairros_sp,399,Jardim Climax
bairros_sp,400,Jardim Cliper
bairros_sp,401,Jardim Coimbra
bairros_sp,402,Jardim Colegio
bairros_sp,403,Jardim Colina
bairros_sp,404,Jardim Colombo
bairros_sp,405,Jardim Colonial
bairros_sp,406,Jardim Colorado
bairros_sp,407,Jardim Comercial
bairros_sp,408,Jardim Concordia
bairros_sp,410,Jardim Consorcio
bairros_sp,411,Jardim Consupler
bairros_sp,412,Jardim Copacabana
bairros_sp,413,Jardim Cordeiro
bairros_sp,414,Jardim Cotching
bairros_sp,415,Jardim Cotiana
bairros_sp,416,Jardim Cotinha
bairros_sp,420,Jardim Cristal
bairros_sp,421,Jardim Cristalia
bairros_sp,422,Jardim Cristina
bairros_sp,423,Jardim Cruzeiro
bairros_sp,424,Jardim Cupece
bairros_sp,433,Jardim D'abril
bairros_sp,434,Jardim Dalmo
bairros_sp,435,Jardim Damasceno
bairros_sp,436,Jardim Danfer
bairros_sp,438,Jardim Daysy
bairros_sp,439,Jardim Denyse
bairros_sp,440,Jardim Deolinda
bairros_sp,441,Jardim Dinorah
bairros_sp,442,Jardim Diomar
bairros_sp,443,Jardim Dionisio
bairros_sp,425,Jardim Dom Bosco
bairros_sp,427,Jardim Dom Fernando
bairros_sp,428,Jardim Dom Jose
bairros_sp,446,Jardim Domitila
bairros_sp,426,Jardim Dona Deolinda
bairros_sp,429,Jardim Dona Sinha
bairros_sp,447,Jardim Donaria
bairros_sp,450,Jardim Dracena
bairros_sp,451,Jardim Drumond
bairros_sp,452,Jardim Duprat
bairros_sp,456,Jardim Edda
bairros_sp,457,Jardim Edi
bairros_sp,458,Jardim Edilene
bairros_sp,459,Jardim Edith
bairros_sp,460,Jardim Edwiges
bairros_sp,461,Jardim Egle
bairros_sp,462,Jardim Elba
bairros_sp,463,Jardim Eledy
bairros_sp,464,Jardim Eliana-a
bairros_sp,465,Jardim Eliane
bairros_sp,453,Jardim Elisa Maria
bairros_sp,466,Jardim Elisio
bairros_sp,467,Jardim Eliza
bairros_sp,468,Jardim Elizabeth
bairros_sp,469,Jardim Ellus
bairros_sp,470,Jardim Elza
bairros_sp,471,Jardim Emilia
bairros_sp,454,Jardim Engenheiro Visconti
bairros_sp,472,Jardim Ernestina
bairros_sp,473,Jardim Esmeralda
bairros_sp,475,Jardim Esperanca
bairros_sp,477,Jardim Ester
bairros_sp,455,Jardim Ester Yolanda
bairros_sp,478,Jardim Estrela
bairros_sp,479,Jardim Etelvina
bairros_sp,481,Jardim Europa
bairros_sp,482,Jardim Eva
bairros_sp,483,Jardim Everest
bairros_sp,485,Jardim Faria Lima
bairros_sp,489,Jardim Felicidade
bairros_sp,490,Jardim Fernandes
bairros_sp,484,Jardim Figueira Grande
bairros_sp,488,Jardim Fim de Semana
bairros_sp,491,Jardim Flamingo
bairros_sp,493,Jardim Floresta
bairros_sp,487,Jardim Florida Paulista
bairros_sp,494,Jardim Fluminense
bairros_sp,496,Jardim Fonte São Miguel
bairros_sp,495,Jardim Fonte do Morumbi
bairros_sp,497,Jardim Franca
bairros_sp,486,Jardim Francisco Mentem
bairros_sp,499,Jardim Franganielo
bairros_sp,500,Jardim Fraternidade
bairros_sp,501,Jardim Fujihara
bairros_sp,503,Jardim Galli
bairros_sp,504,Jardim Germania
bairros_sp,505,Jardim Gianetti
bairros_sp,506,Jardim Gilberto
bairros_sp,502,Jardim Gilda Maria
bairros_sp,507,Jardim Gloria
bairros_sp,508,Jardim Gonzaga
